Category,ModelName,FilePath,FileType,FileSize
Generic,land_pad,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\land_pad\land_pad.sdf,.sdf,2.64 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\lidar\model.sdf,.sdf,1.84 KB
Generic,ocean,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\ocean\ocean.sdf,.sdf,3.8 KB
Generic,omnicopter,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\omnicopter\omnicopter.sdf,.sdf,28.25 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\pallet_full\model.sdf,.sdf,4.56 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\parachute_package\model.sdf,.sdf,1.74 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\parachute_small\model.sdf,.sdf,1.79 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\polaris_ranger_ev\model-1_3.sdf,.sdf,17.4 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\polaris_ranger_ev\model-1_4.sdf,.sdf,31.27 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\polaris_ranger_ev\model.sdf,.sdf,32.18 KB
Generic,px4vision,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\px4vision\px4vision.sdf,.sdf,20.3 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\ramp\model.sdf,.sdf,0.67 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\realsense_camera\model.sdf,.sdf,4.83 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\rplidar\model.sdf,.sdf,1.55 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\shelves_high\model.sdf,.sdf,0.97 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\shelves_high2\model.sdf,.sdf,0.98 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\shelves_high2_no_collision\model.sdf,.sdf,0.4 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\small_box\model.sdf,.sdf,0.99 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\sonar\model.sdf,.sdf,1.18 KB
Generic,stereo_camera,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\stereo_camera\stereo_camera.sdf,.sdf,2.39 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\sun\model.sdf,.sdf,0.43 KB
Generic,techpod,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\techpod\techpod.sdf,.sdf,22.61 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\uneven_ground\model.sdf,.sdf,1.01 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\asphalt_plane\model-1_4.sdf,.sdf,0.73 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\asphalt_plane\model.sdf,.sdf,0.73 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\big_box\model.sdf,.sdf,0.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\big_box2\model.sdf,.sdf,0.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\big_box3\model.sdf,.sdf,0.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\big_box4\model.sdf,.sdf,0.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\Box\model.sdf,.sdf,0.48 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\BoxesLargeOnPallet\model.sdf,.sdf,0.55 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\BoxesLargeOnPallet_2\model.sdf,.sdf,0.56 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\BoxesLargeOnPallet_3\model.sdf,.sdf,0.56 KB
Generic,delta_wing,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\delta_wing\delta_wing.sdf,.sdf,11.97 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\europallet\model.sdf,.sdf,3.96 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\flow_cam\model.sdf,.sdf,1.47 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\grass_plane\model.sdf,.sdf,44.56 KB
Generic,model-1_2,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\ground_plane_residential\model-1_2.sdf,.sdf,0.92 KB
Generic,model-1_3,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\ground_plane_residential\model-1_3.sdf,.sdf,0.92 KB
Generic,model-1_4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\ground_plane_residential\model-1_4.sdf,.sdf,0.92 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\ground_plane_residential\model.sdf,.sdf,0.94 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\hemicyl\model.sdf,.sdf,1.44 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\lidar\model.sdf,.sdf,1.46 KB
Generic,occupancy_grid,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\occupancy_grid\occupancy_grid.sdf,.sdf,8.25 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\pallet_full\model.sdf,.sdf,4.56 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\ros_interface\model.sdf,.sdf,0.27 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\shelves_high\model.sdf,.sdf,0.97 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\shelves_high2\model.sdf,.sdf,0.98 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\shelves_high2_no_collision\model.sdf,.sdf,0.4 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\small_box\model.sdf,.sdf,0.99 KB
Generic,model,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\vrc_heightmap_1\model.sdf,.sdf,1.65 KB
Generic,yosemite,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\yosemite\yosemite.sdf,.sdf,2.12 KB
Generic,camera_sensor.urdf,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_description\urdf\camera_sensor.urdf.xacro,.xacro,2.92 KB
Generic,component_snippets.urdf,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_description\urdf\component_snippets.urdf.xacro,.xacro,28.37 KB
Generic,clover4_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_description\urdf\clover\clover4_base.xacro,.xacro,1.17 KB
Generic,clover4_gazebo,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_description\urdf\clover\clover4_gazebo.xacro,.xacro,6.99 KB
Generic,clover4_macros,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_description\urdf\clover\clover4_macros.xacro,.xacro,10.13 KB
Generic,clover4_physics,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_description\urdf\clover\clover4_physics.xacro,.xacro,7.4 KB
Generic,clover4,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_description\urdf\clover\clover4.xacro,.xacro,1.66 KB
Generic,led_strip,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_description\urdf\leds\led_strip.xacro,.xacro,3.06 KB
Generic,distance_sensor.urdf,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_description\urdf\sensors\distance_sensor.urdf.xacro,.xacro,2.52 KB
Generic,pinhole_camera.urdf,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_description\urdf\sensors\pinhole_camera.urdf.xacro,.xacro,0.28 KB
Generic,rpi_cam.urdf,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Clover\clover-master\clover_description\urdf\sensors\rpi_cam.urdf.xacro,.xacro,1.8 KB
Generic,ardrone_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\ardrone_base.xacro,.xacro,1.22 KB
Generic,ardrone,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\ardrone.xacro,.xacro,5.54 KB
Generic,component_snippets,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\component_snippets.xacro,.xacro,43.38 KB
Generic,firefly_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\firefly_base.xacro,.xacro,2.17 KB
Generic,firefly,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\firefly.xacro,.xacro,7.76 KB
Generic,fixed_wing_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\fixed_wing_base.xacro,.xacro,6.48 KB
Generic,hummingbird_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\hummingbird_base.xacro,.xacro,2.06 KB
Generic,hummingbird,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\hummingbird.xacro,.xacro,6.18 KB
Generic,multirotor_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\multirotor_base.xacro,.xacro,6.18 KB
Generic,neo11_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\neo11_base.xacro,.xacro,1.77 KB
Generic,neo11,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\neo11.xacro,.xacro,8.62 KB
Generic,neo9_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\neo9_base.xacro,.xacro,1.77 KB
Generic,neo9,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\neo9.xacro,.xacro,8.6 KB
Generic,omav_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\omav_base.xacro,.xacro,1.86 KB
Generic,omav,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\omav.xacro,.xacro,17.32 KB
Generic,overactuated_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\overactuated_base.xacro,.xacro,13.46 KB
Generic,pelican_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\pelican_base.xacro,.xacro,2.05 KB
Generic,pelican,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\pelican.xacro,.xacro,6.13 KB
Generic,pmd_monstar,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\pmd_monstar.xacro,.xacro,5.93 KB
Generic,rgbd_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\rgbd_base.xacro,.xacro,5.64 KB
Generic,techpod_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\techpod_base.xacro,.xacro,1.86 KB
Generic,techpod,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\techpod.xacro,.xacro,11.32 KB
Generic,vi_sensor_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\urdf\vi_sensor_base.xacro,.xacro,1.03 KB
Generic,component_snippets,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\rotors_description\urdf\component_snippets.xacro,.xacro,25.19 KB
Generic,multirotor_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\rotors_description\urdf\multirotor_base.xacro,.xacro,5.96 KB
UAV,calibration_plane,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\calibration_plane\meshes\calibration_plane.dae,.dae,4.73 KB
UAV,checkerboard_plane,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\checkerboard_plane\meshes\checkerboard_plane.dae,.dae,4.64 KB
UAV,quadrotor_base,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\quadrotor\meshes\quadrotor_base.dae,.dae,41.09 KB
UAV,spectrum_plane,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\Gazebo\gazebo_models-master\spectrum_plane\meshes\spectrum_plane.dae,.dae,4.65 KB
UAV,iris_prop_ccw,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\iris\meshes\iris_prop_ccw.dae,.dae,301.06 KB
UAV,iris_prop_cw,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\iris\meshes\iris_prop_cw.dae,.dae,345.91 KB
UAV,Matrice_100,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\matrice_100\meshes\Matrice_100.dae,.dae,35401.17 KB
UAV,iris_prop_ccw,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\plane\meshes\iris_prop_ccw.dae,.dae,301.06 KB
UAV,iris_prop_cw,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\plane\meshes\iris_prop_cw.dae,.dae,345.91 KB
UAV,iris_prop_ccw,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\standard_vtol\meshes\iris_prop_ccw.dae,.dae,301.06 KB
UAV,iris_prop_cw,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\standard_vtol\meshes\iris_prop_cw.dae,.dae,345.91 KB
UAV,iris_prop_ccw,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\tailsitter\meshes\iris_prop_ccw.dae,.dae,301.06 KB
UAV,iris_prop_cw,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\tailsitter\meshes\iris_prop_cw.dae,.dae,345.91 KB
UAV,iris_prop_ccw,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\tiltrotor\meshes\iris_prop_ccw.dae,.dae,301.06 KB
UAV,iris_prop_cw,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\PX4\PX4-SITL_gazebo-classic-main\models\tiltrotor\meshes\iris_prop_cw.dae,.dae,345.91 KB
UAV,iris,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_description\meshes\iris.dae,.dae,21137.43 KB
UAV,iris_prop_ccw,C:\Users\adamm\dev\nervosys\modeling\simulation\AutonomySim\UnrealAssets\DefenseRobotics\Models\RotorS\rotors_simulator-master\rotors_gazebo\models\plane\meshes\iris_prop_ccw.dae,.dae,301.06 KB
